country_code,state_code,zipcode,city,rate_perc,tax_name,Tax Class
US,MD,20910,MONTGOMERY,0.06,MD State Tax,
US,MD,20911,MONTGOMERY,0.06,MD State Tax,
US,MD,20912,PRINCE GEORGE'S,0.06,MD State Tax,
US,MD,20913,TAKOMA PARK,0.06,MD State Tax,
US,MD,20914,MONTGOMERY,0.06,MD State Tax,
US,MD,20915,MONTGOMERY,0.06,MD State Tax,
US,MD,20916,MONTGOMERY,0.06,MD State Tax,
US,MD,20918,MONTGOMERY,0.06,MD State Tax,
US,MD,20993,MONTGOMERY,0.06,MD State Tax,
US,MD,20997,MONTGOMERY,0.06,MD State Tax,
US,MD,21001,HARFORD,0.06,MD State Tax,
US,MD,21005,HARFORD,0.06,MD State Tax,
US,MD,21009,HARFORD,0.06,MD State Tax,
US,MD,21010,HARFORD,0.06,MD State Tax,
US,MD,21012,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21013,HARFORD,0.06,MD State Tax,
US,MD,21014,HARFORD,0.06,MD State Tax,
US,MD,21015,HARFORD,0.06,MD State Tax,
US,MD,21017,HARFORD,0.06,MD State Tax,
US,MD,21018,HARFORD,0.06,MD State Tax,
US,MD,21020,BALTIMORE,0.06,MD State Tax,
US,MD,21022,BALTIMORE,0.06,MD State Tax,
US,MD,21023,BALTIMORE,0.06,MD State Tax,
US,MD,21027,BALTIMORE,0.06,MD State Tax,
US,MD,21028,HARFORD,0.06,MD State Tax,
US,MD,21029,HOWARD,0.06,MD State Tax,
US,MD,21030,BALTIMORE,0.06,MD State Tax,
US,MD,21031,BALTIMORE,0.06,MD State Tax,
US,MD,21032,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21034,HARFORD,0.06,MD State Tax,
US,MD,21035,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21036,HOWARD,0.06,MD State Tax,
US,MD,21037,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21040,HARFORD,0.06,MD State Tax,
US,MD,21041,HOWARD,0.06,MD State Tax,
US,MD,21042,HOWARD,0.06,MD State Tax,
US,MD,21043,HOWARD,0.06,MD State Tax,
US,MD,21044,HOWARD,0.06,MD State Tax,
US,MD,21045,HOWARD,0.06,MD State Tax,
US,MD,21046,HOWARD,0.06,MD State Tax,
US,MD,21047,HARFORD,0.06,MD State Tax,
US,MD,21048,CARROLL,0.06,MD State Tax,
US,MD,21050,HARFORD,0.06,MD State Tax,
US,MD,21051,BALTIMORE,0.06,MD State Tax,
US,MD,21052,BALTIMORE,0.06,MD State Tax,
US,MD,21053,BALTIMORE,0.06,MD State Tax,
US,MD,21054,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21056,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21057,BALTIMORE,0.06,MD State Tax,
US,MD,21060,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21061,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21062,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21065,BALTIMORE,0.06,MD State Tax,
US,MD,21071,BALTIMORE,0.06,MD State Tax,
US,MD,21074,CARROLL,0.06,MD State Tax,
US,MD,21075,HOWARD,0.06,MD State Tax,
US,MD,21076,HOWARD,0.06,MD State Tax,
US,MD,21077,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21078,HARFORD,0.06,MD State Tax,
US,MD,21082,HARFORD,0.06,MD State Tax,
US,MD,21084,HARFORD,0.06,MD State Tax,
US,MD,21085,HARFORD,0.06,MD State Tax,
US,MD,21087,HARFORD,0.06,MD State Tax,
US,MD,21088,CARROLL,0.06,MD State Tax,
US,MD,21090,BALTIMORE,0.06,MD State Tax,
US,MD,21092,BALTIMORE,0.06,MD State Tax,
US,MD,21093,BALTIMORE,0.06,MD State Tax,
US,MD,21094,BALTIMORE,0.06,MD State Tax,
US,MD,21102,CARROLL,0.06,MD State Tax,
US,MD,21104,CARROLL,0.06,MD State Tax,
US,MD,21105,BALTIMORE,0.06,MD State Tax,
US,MD,21106,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21108,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21111,HARFORD,0.06,MD State Tax,
US,MD,21113,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21114,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21117,BALTIMORE,0.06,MD State Tax,
US,MD,21120,HARFORD,0.06,MD State Tax,
US,MD,21122,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21123,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21128,BALTIMORE,0.06,MD State Tax,
US,MD,21130,HARFORD,0.06,MD State Tax,
US,MD,21131,BALTIMORE,0.06,MD State Tax,
US,MD,21132,HARFORD,0.06,MD State Tax,
US,MD,21133,BALTIMORE,0.06,MD State Tax,
US,MD,21136,CARROLL,0.06,MD State Tax,
US,MD,21139,BALTIMORE,0.06,MD State Tax,
US,MD,21140,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21144,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21146,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21150,HOWARD,0.06,MD State Tax,
US,MD,21152,BALTIMORE,0.06,MD State Tax,
US,MD,21153,BALTIMORE,0.06,MD State Tax,
US,MD,21154,HARFORD,0.06,MD State Tax,
US,MD,21155,CARROLL,0.06,MD State Tax,
US,MD,21156,BALTIMORE,0.06,MD State Tax,
US,MD,21157,CARROLL,0.06,MD State Tax,
US,MD,21158,CARROLL,0.06,MD State Tax,
US,MD,21160,HARFORD,0.06,MD State Tax,
US,MD,21161,HARFORD,0.06,MD State Tax,
US,MD,21162,BALTIMORE,0.06,MD State Tax,
US,MD,21163,HOWARD,0.06,MD State Tax,
US,MD,21201,BALTIMORE,0.06,MD State Tax,
US,MD,21202,BALTIMORE,0.06,MD State Tax,
US,MD,21203,BALTIMORE,0.06,MD State Tax,
US,MD,21204,BALTIMORE,0.06,MD State Tax,
US,MD,21205,BALTIMORE,0.06,MD State Tax,
US,MD,21206,BALTIMORE,0.06,MD State Tax,
US,MD,21207,BALTIMORE,0.06,MD State Tax,
US,MD,21208,BALTIMORE,0.06,MD State Tax,
US,MD,21209,BALTIMORE,0.06,MD State Tax,
US,MD,21210,BALTIMORE,0.06,MD State Tax,
US,MD,21211,BALTIMORE,0.06,MD State Tax,
US,MD,21212,BALTIMORE,0.06,MD State Tax,
US,MD,21213,BALTIMORE,0.06,MD State Tax,
US,MD,21214,BALTIMORE,0.06,MD State Tax,
US,MD,21215,BALTIMORE,0.06,MD State Tax,
US,MD,21216,BALTIMORE,0.06,MD State Tax,
US,MD,21217,BALTIMORE,0.06,MD State Tax,
US,MD,21218,BALTIMORE,0.06,MD State Tax,
US,MD,21219,BALTIMORE,0.06,MD State Tax,
US,MD,21220,BALTIMORE,0.06,MD State Tax,
US,MD,21221,BALTIMORE,0.06,MD State Tax,
US,MD,21222,BALTIMORE,0.06,MD State Tax,
US,MD,21223,BALTIMORE,0.06,MD State Tax,
US,MD,21224,BALTIMORE,0.06,MD State Tax,
US,MD,21225,BALTIMORE,0.06,MD State Tax,
US,MD,21226,BALTIMORE,0.06,MD State Tax,
US,MD,21227,BALTIMORE,0.06,MD State Tax,
US,MD,21228,BALTIMORE,0.06,MD State Tax,
US,MD,21229,BALTIMORE,0.06,MD State Tax,
US,MD,21230,BALTIMORE,0.06,MD State Tax,
US,MD,21231,BALTIMORE,0.06,MD State Tax,
US,MD,21233,BALTIMORE,0.06,MD State Tax,
US,MD,21234,BALTIMORE,0.06,MD State Tax,
US,MD,21235,BALTIMORE,0.06,MD State Tax,
US,MD,21236,BALTIMORE,0.06,MD State Tax,
US,MD,21237,BALTIMORE,0.06,MD State Tax,
US,MD,21239,BALTIMORE,0.06,MD State Tax,
US,MD,21240,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21241,BALTIMORE,0.06,MD State Tax,
US,MD,21244,BALTIMORE,0.06,MD State Tax,
US,MD,21250,BALTIMORE,0.06,MD State Tax,
US,MD,21251,BALTIMORE,0.06,MD State Tax,
US,MD,21252,BALTIMORE,0.06,MD State Tax,
US,MD,21263,BALTIMORE,0.06,MD State Tax,
US,MD,21264,BALTIMORE,0.06,MD State Tax,
US,MD,21270,BALTIMORE,0.06,MD State Tax,
US,MD,21273,BALTIMORE,0.06,MD State Tax,
US,MD,21275,BALTIMORE,0.06,MD State Tax,
US,MD,21278,BALTIMORE,0.06,MD State Tax,
US,MD,21279,BALTIMORE,0.06,MD State Tax,
US,MD,21281,BALTIMORE,0.06,MD State Tax,
US,MD,21282,BALTIMORE,0.06,MD State Tax,
US,MD,21284,BALTIMORE,0.06,MD State Tax,
US,MD,21285,BALTIMORE,0.06,MD State Tax,
US,MD,21286,BALTIMORE,0.06,MD State Tax,
US,MD,21287,BALTIMORE,0.06,MD State Tax,
US,MD,21289,BALTIMORE,0.06,MD State Tax,
US,MD,21290,BALTIMORE,0.06,MD State Tax,
US,MD,21297,BALTIMORE,0.06,MD State Tax,
US,MD,21298,BALTIMORE,0.06,MD State Tax,
US,MD,21401,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21402,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21403,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21404,ANNAPOLIS,0.06,MD State Tax,
US,MD,21405,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21409,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21411,ANNAPOLIS,0.06,MD State Tax,
US,MD,21412,ANNE ARUNDEL,0.06,MD State Tax,
US,MD,21501,CUMBERLAND,0.06,MD State Tax,
US,MD,21502,ALLEGANY,0.06,MD State Tax,
US,MD,21503,CUMBERLAND,0.06,MD State Tax,
US,MD,21504,ALLEGANY,0.06,MD State Tax,
US,MD,21505,ALLEGANY,0.06,MD State Tax,
US,MD,21520,GARRETT,0.06,MD State Tax,
US,MD,21521,GARRETT,0.06,MD State Tax,
US,MD,21522,GARRETT,0.06,MD State Tax,
US,MD,21523,GARRETT,0.06,MD State Tax,
US,MD,21524,ALLEGANY,0.06,MD State Tax,
US,MD,21528,ALLEGANY,0.06,MD State Tax,
US,MD,21529,ALLEGANY,0.06,MD State Tax,
US,MD,21530,ALLEGANY,0.06,MD State Tax,
US,MD,21531,GARRETT,0.06,MD State Tax,
US,MD,21532,GARRETT,0.06,MD State Tax,
US,MD,21536,GARRETT,0.06,MD State Tax,
US,MD,21538,GARRETT,0.06,MD State Tax,
US,MD,21539,GARRETT,0.06,MD State Tax,
US,MD,21540,ALLEGANY,0.06,MD State Tax,
US,MD,21541,GARRETT,0.06,MD State Tax,
US,MD,21542,MIDLAND,0.06,MD State Tax,
US,MD,21543,ALLEGANY,0.06,MD State Tax,
US,MD,21545,ALLEGANY,0.06,MD State Tax,
US,MD,21550,GARRETT,0.06,MD State Tax,
US,MD,21555,ALLEGANY,0.06,MD State Tax,
US,MD,21556,ALLEGANY,0.06,MD State Tax,
US,MD,21557,ALLEGANY,0.06,MD State Tax,
US,MD,21560,ALLEGANY,0.06,MD State Tax,
US,MD,21561,GARRETT,0.06,MD State Tax,
US,MD,21562,GARRETT,0.06,MD State Tax,
US,MD,21601,TALBOT,0.06,MD State Tax,
US,MD,21607,CAROLINE,0.06,MD State Tax,
US,MD,21609,CAROLINE,0.06,MD State Tax,
US,MD,21610,KENT,0.06,MD State Tax,
US,MD,21612,TALBOT,0.06,MD State Tax,
US,MD,21613,DORCHESTER,0.06,MD State Tax,
US,MD,21617,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21619,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21620,KENT,0.06,MD State Tax,
US,MD,21622,DORCHESTER,0.06,MD State Tax,
US,MD,21623,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21624,TALBOT,0.06,MD State Tax,
US,MD,21625,TALBOT,0.06,MD State Tax,
US,MD,21626,DORCHESTER,0.06,MD State Tax,
US,MD,21627,DORCHESTER,0.06,MD State Tax,
US,MD,21628,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21629,CAROLINE,0.06,MD State Tax,
US,MD,21631,DORCHESTER,0.06,MD State Tax,
US,MD,21632,DORCHESTER,0.06,MD State Tax,
US,MD,21634,DORCHESTER,0.06,MD State Tax,
US,MD,21635,CECIL,0.06,MD State Tax,
US,MD,21636,CAROLINE,0.06,MD State Tax,
US,MD,21638,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21639,CAROLINE,0.06,MD State Tax,
US,MD,21640,CAROLINE,0.06,MD State Tax,
US,MD,21641,CAROLINE,0.06,MD State Tax,
US,MD,21643,DORCHESTER,0.06,MD State Tax,
US,MD,21644,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21645,KENT,0.06,MD State Tax,
US,MD,21647,TALBOT,0.06,MD State Tax,
US,MD,21648,DORCHESTER,0.06,MD State Tax,
US,MD,21649,CAROLINE,0.06,MD State Tax,
US,MD,21650,KENT,0.06,MD State Tax,
US,MD,21651,KENT,0.06,MD State Tax,
US,MD,21652,TALBOT,0.06,MD State Tax,
US,MD,21653,TALBOT,0.06,MD State Tax,
US,MD,21654,TALBOT,0.06,MD State Tax,
US,MD,21655,CAROLINE,0.06,MD State Tax,
US,MD,21656,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21657,CAROLINE,0.06,MD State Tax,
US,MD,21658,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21659,DORCHESTER,0.06,MD State Tax,
US,MD,21660,CAROLINE,0.06,MD State Tax,
US,MD,21661,KENT,0.06,MD State Tax,
US,MD,21662,TALBOT,0.06,MD State Tax,
US,MD,21663,TALBOT,0.06,MD State Tax,
US,MD,21664,DORCHESTER,0.06,MD State Tax,
US,MD,21665,TALBOT,0.06,MD State Tax,
US,MD,21666,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21667,KENT,0.06,MD State Tax,
US,MD,21668,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21669,DORCHESTER,0.06,MD State Tax,
US,MD,21670,TEMPLEVILLE,0.06,MD State Tax,
US,MD,21671,TALBOT,0.06,MD State Tax,
US,MD,21672,DORCHESTER,0.06,MD State Tax,
US,MD,21673,TALBOT,0.06,MD State Tax,
US,MD,21675,DORCHESTER,0.06,MD State Tax,
US,MD,21676,TALBOT,0.06,MD State Tax,
US,MD,21677,DORCHESTER,0.06,MD State Tax,
US,MD,21678,KENT,0.06,MD State Tax,
US,MD,21679,QUEEN ANNE'S,0.06,MD State Tax,
US,MD,21690,CHESTERTOWN,0.06,MD State Tax,
US,MD,21701,FREDERICK,0.06,MD State Tax,
US,MD,21702,FREDERICK,0.06,MD State Tax,
US,MD,21703,FREDERICK,0.06,MD State Tax,
US,MD,21704,FREDERICK,0.06,MD State Tax,
US,MD,21705,FREDERICK,0.06,MD State Tax,
US,MD,21709,FREDERICK,0.06,MD State Tax,
US,MD,21710,FREDERICK,0.06,MD State Tax,
US,MD,21711,WASHINGTON,0.06,MD State Tax,
US,MD,21713,WASHINGTON,0.06,MD State Tax,
US,MD,21714,FREDERICK,0.06,MD State Tax,
US,MD,21715,WASHINGTON,0.06,MD State Tax,
US,MD,21716,FREDERICK,0.06,MD State Tax,
US,MD,21717,FREDERICK,0.06,MD State Tax,
US,MD,21718,FREDERICK,0.06,MD State Tax,
US,MD,21719,FREDERICK,0.06,MD State Tax,
US,MD,21720,WASHINGTON,0.06,MD State Tax,
US,MD,21721,WASHINGTON,0.06,MD State Tax,
US,MD,21722,WASHINGTON,0.06,MD State Tax,
US,MD,21723,CARROLL,0.06,MD State Tax,
US,MD,21727,FREDERICK,0.06,MD State Tax,
US,MD,21733,WASHINGTON,0.06,MD State Tax,
US,MD,21734,FUNKSTOWN,0.06,MD State Tax,
US,MD,21737,HOWARD,0.06,MD State Tax,
US,MD,21738,HOWARD,0.06,MD State Tax,
US,MD,21740,WASHINGTON,0.06,MD State Tax,
US,MD,21741,HAGERSTOWN,0.06,MD State Tax,
US,MD,21742,WASHINGTON,0.06,MD State Tax,
US,MD,21746,WASHINGTON,0.06,MD State Tax,
US,MD,21747,HAGERSTOWN,0.06,MD State Tax,
US,MD,21749,HAGERSTOWN,0.06,MD State Tax,
US,MD,21750,ALLEGANY,0.06,MD State Tax,
US,MD,21754,FREDERICK,0.06,MD State Tax,
US,MD,21755,FREDERICK,0.06,MD State Tax,
US,MD,21756,WASHINGTON,0.06,MD State Tax,
US,MD,21757,CARROLL,0.06,MD State Tax,
US,MD,21758,FREDERICK,0.06,MD State Tax,
US,MD,21759,FREDERICK,0.06,MD State Tax,
US,MD,21762,FREDERICK,0.06,MD State Tax,
US,MD,21765,HOWARD,0.06,MD State Tax,
US,MD,21766,ALLEGANY,0.06,MD State Tax,
US,MD,21767,WASHINGTON,0.06,MD State Tax,
US,MD,21769,FREDERICK,0.06,MD State Tax,
US,MD,21770,FREDERICK,0.06,MD State Tax,
US,MD,21771,CARROLL,0.06,MD State Tax,
US,MD,21773,FREDERICK,0.06,MD State Tax,
US,MD,21774,FREDERICK,0.06,MD State Tax,
US,MD,21775,FREDERICK,0.06,MD State Tax,
US,MD,21776,CARROLL,0.06,MD State Tax,
US,MD,21777,FREDERICK,0.06,MD State Tax,
US,MD,21778,FREDERICK,0.06,MD State Tax,
US,MD,21779,FREDERICK,0.06,MD State Tax,
US,MD,21780,FREDERICK,0.06,MD State Tax,
US,MD,21781,WASHINGTON,0.06,MD State Tax,
US,MD,21782,WASHINGTON,0.06,MD State Tax,
US,MD,21783,FREDERICK,0.06,MD State Tax,
US,MD,21784,CARROLL,0.06,MD State Tax,
US,MD,21787,CARROLL,0.06,MD State Tax,
US,MD,21788,FREDERICK,0.06,MD State Tax,
US,MD,21790,FREDERICK,0.06,MD State Tax,
US,MD,21791,CARROLL,0.06,MD State Tax,
US,MD,21792,FREDERICK,0.06,MD State Tax,
US,MD,21793,FREDERICK,0.06,MD State Tax,
US,MD,21794,HOWARD,0.06,MD State Tax,
US,MD,21795,WASHINGTON,0.06,MD State Tax,
US,MD,21797,CARROLL,0.06,MD State Tax,
US,MD,21798,FREDERICK,0.06,MD State Tax,
US,MD,21801,WICOMICO,0.06,MD State Tax,
US,MD,21802,SALISBURY,0.06,MD State Tax,
US,MD,21803,SALISBURY,0.06,MD State Tax,
US,MD,21804,WICOMICO,0.06,MD State Tax,
US,MD,21810,WICOMICO,0.06,MD State Tax,
US,MD,21811,WICOMICO,0.06,MD State Tax,
US,MD,21813,WORCESTER,0.06,MD State Tax,
US,MD,21814,WICOMICO,0.06,MD State Tax,
US,MD,21817,SOMERSET,0.06,MD State Tax,
US,MD,21821,SOMERSET,0.06,MD State Tax,
US,MD,21822,SOMERSET,0.06,MD State Tax,
US,MD,21824,SOMERSET,0.06,MD State Tax,
US,MD,21826,WICOMICO,0.06,MD State Tax,
US,MD,21829,WORCESTER,0.06,MD State Tax,
US,MD,21830,WICOMICO,0.06,MD State Tax,
US,MD,21835,DORCHESTER,0.06,MD State Tax,
US,MD,21836,SOMERSET,0.06,MD State Tax,
US,MD,21837,WICOMICO,0.06,MD State Tax,
US,MD,21838,SOMERSET,0.06,MD State Tax,
US,MD,21840,WICOMICO,0.06,MD State Tax,
US,MD,21841,WORCESTER,0.06,MD State Tax,
US,MD,21842,OCEAN CITY,0.06,MD State Tax,
US,MD,21843,OCEAN CITY,0.06,MD State Tax,
US,MD,21849,WICOMICO,0.06,MD State Tax,
US,MD,21850,WICOMICO,0.06,MD State Tax,
US,MD,21851,SOMERSET,0.06,MD State Tax,
US,MD,21852,WICOMICO,0.06,MD State Tax,
US,MD,21853,SOMERSET,0.06,MD State Tax,
US,MD,21856,WICOMICO,0.06,MD State Tax,
US,MD,21857,SOMERSET,0.06,MD State Tax,
US,MD,21861,WICOMICO,0.06,MD State Tax,
US,MD,21862,WORCESTER,0.06,MD State Tax,
US,MD,21863,WORCESTER,0.06,MD State Tax,
US,MD,21864,WORCESTER,0.06,MD State Tax,
US,MD,21865,WICOMICO,0.06,MD State Tax,
US,MD,21866,SOMERSET,0.06,MD State Tax,
US,MD,21867,SOMERSET,0.06,MD State Tax,
US,MD,21869,DORCHESTER,0.06,MD State Tax,
US,MD,21871,SOMERSET,0.06,MD State Tax,
US,MD,21872,WICOMICO,0.06,MD State Tax,
US,MD,21874,WICOMICO,0.06,MD State Tax,
US,MD,21875,WICOMICO,0.06,MD State Tax,
US,MD,21890,SOMERSET,0.06,MD State Tax,
US,MD,21901,CECIL,0.06,MD State Tax,
US,MD,21902,CECIL,0.06,MD State Tax,
US,MD,21903,CECIL,0.06,MD State Tax,
US,MD,21904,CECIL,0.06,MD State Tax,
US,MD,21911,CECIL,0.06,MD State Tax,
US,MD,21912,CECIL,0.06,MD State Tax,
US,MD,21913,CECIL,0.06,MD State Tax,
US,MD,21914,CECIL,0.06,MD State Tax,
US,MD,21915,CECIL,0.06,MD State Tax,
US,MD,21916,CECIL,0.06,MD State Tax,
US,MD,21917,CECIL,0.06,MD State Tax,
US,MD,21918,CECIL,0.06,MD State Tax,
US,MD,21919,CECIL,0.06,MD State Tax,
US,MD,21920,CECIL,0.06,MD State Tax,
US,MD,21921,CECIL,0.06,MD State Tax,
US,MD,21922,ELKTON,0.06,MD State Tax,
US,MD,21930,CECIL,0.06,MD State Tax,
US,ME,3579,MAINE,0.055,ME State Tax,
US,ME,3901,MAINE,0.055,ME State Tax,
US,ME,3902,MAINE,0.055,ME State Tax,
US,ME,3903,MAINE,0.055,ME State Tax,
US,ME,3904,MAINE,0.055,ME State Tax,
US,ME,3905,MAINE,0.055,ME State Tax,
US,ME,3906,MAINE,0.055,ME State Tax,
US,ME,3907,MAINE,0.055,ME State Tax,
US,ME,3908,MAINE,0.055,ME State Tax,
US,ME,3909,MAINE,0.055,ME State Tax,
US,ME,3910,MAINE,0.055,ME State Tax,
US,ME,3911,MAINE,0.055,ME State Tax,
US,ME,4001,MAINE,0.055,ME State Tax,
US,ME,4002,MAINE,0.055,ME State Tax,
US,ME,4003,MAINE,0.055,ME State Tax,
US,ME,4004,MAINE,0.055,ME State Tax,
US,ME,4005,MAINE,0.055,ME State Tax,
US,ME,4006,MAINE,0.055,ME State Tax,
US,ME,4007,MAINE,0.055,ME State Tax,
US,ME,4008,MAINE,0.055,ME State Tax,
US,ME,4009,MAINE,0.055,ME State Tax,
US,ME,4010,MAINE,0.055,ME State Tax,
US,ME,4011,MAINE,0.055,ME State Tax,
US,ME,4013,MAINE,0.055,ME State Tax,
US,ME,4014,MAINE,0.055,ME State Tax,
US,ME,4015,MAINE,0.055,ME State Tax,
US,ME,4016,MAINE,0.055,ME State Tax,
US,ME,4017,MAINE,0.055,ME State Tax,
US,ME,4019,MAINE,0.055,ME State Tax,
US,ME,4020,MAINE,0.055,ME State Tax,
US,ME,4021,MAINE,0.055,ME State Tax,
US,ME,4022,MAINE,0.055,ME State Tax,
US,ME,4024,MAINE,0.055,ME State Tax,
US,ME,4027,MAINE,0.055,ME State Tax,
US,ME,4028,MAINE,0.055,ME State Tax,
US,ME,4029,MAINE,0.055,ME State Tax,
US,ME,4030,MAINE,0.055,ME State Tax,
US,ME,4032,MAINE,0.055,ME State Tax,
US,ME,4033,MAINE,0.055,ME State Tax,
US,ME,4034,MAINE,0.055,ME State Tax,
US,ME,4037,MAINE,0.055,ME State Tax,
US,ME,4038,MAINE,0.055,ME State Tax,
US,ME,4039,MAINE,0.055,ME State Tax,
US,ME,4040,MAINE,0.055,ME State Tax,
US,ME,4041,MAINE,0.055,ME State Tax,
US,ME,4042,MAINE,0.055,ME State Tax,
US,ME,4043,MAINE,0.055,ME State Tax,
US,ME,4046,MAINE,0.055,ME State Tax,
US,ME,4047,MAINE,0.055,ME State Tax,
US,ME,4048,MAINE,0.055,ME State Tax,
US,ME,4049,MAINE,0.055,ME State Tax,
US,ME,4050,MAINE,0.055,ME State Tax,
US,ME,4051,MAINE,0.055,ME State Tax,
US,ME,4054,MAINE,0.055,ME State Tax,
US,ME,4055,MAINE,0.055,ME State Tax,
US,ME,4056,MAINE,0.055,ME State Tax,
US,ME,4057,MAINE,0.055,ME State Tax,
US,ME,4061,MAINE,0.055,ME State Tax,
US,ME,4062,MAINE,0.055,ME State Tax,
US,ME,4063,MAINE,0.055,ME State Tax,
US,ME,4064,MAINE,0.055,ME State Tax,
US,ME,4066,MAINE,0.055,ME State Tax,
US,ME,4068,MAINE,0.055,ME State Tax,
US,ME,4069,MAINE,0.055,ME State Tax,
US,ME,4070,MAINE,0.055,ME State Tax,
US,ME,4071,MAINE,0.055,ME State Tax,
US,ME,4072,MAINE,0.055,ME State Tax,
US,ME,4073,MAINE,0.055,ME State Tax,
US,ME,4074,MAINE,0.055,ME State Tax,
US,ME,4076,MAINE,0.055,ME State Tax,
US,ME,4077,MAINE,0.055,ME State Tax,
US,ME,4078,MAINE,0.055,ME State Tax,
US,ME,4079,MAINE,0.055,ME State Tax,
US,ME,4082,MAINE,0.055,ME State Tax,
US,ME,4083,MAINE,0.055,ME State Tax,
US,ME,4084,MAINE,0.055,ME State Tax,
US,ME,4085,MAINE,0.055,ME State Tax,
US,ME,4086,MAINE,0.055,ME State Tax,
US,ME,4087,MAINE,0.055,ME State Tax,
US,ME,4088,MAINE,0.055,ME State Tax,
US,ME,4090,MAINE,0.055,ME State Tax,
US,ME,4091,MAINE,0.055,ME State Tax,
US,ME,4092,MAINE,0.055,ME State Tax,
US,ME,4093,MAINE,0.055,ME State Tax,
US,ME,4094,MAINE,0.055,ME State Tax,
US,ME,4095,MAINE,0.055,ME State Tax,
US,ME,4096,MAINE,0.055,ME State Tax,
US,ME,4097,MAINE,0.055,ME State Tax,
US,ME,4098,MAINE,0.055,ME State Tax,
US,ME,4101,MAINE,0.055,ME State Tax,
US,ME,4102,MAINE,0.055,ME State Tax,
US,ME,4103,MAINE,0.055,ME State Tax,
US,ME,4104,MAINE,0.055,ME State Tax,
US,ME,4105,MAINE,0.055,ME State Tax,
US,ME,4106,MAINE,0.055,ME State Tax,
US,ME,4107,MAINE,0.055,ME State Tax,
US,ME,4108,MAINE,0.055,ME State Tax,
US,ME,4109,MAINE,0.055,ME State Tax,
US,ME,4110,MAINE,0.055,ME State Tax,
US,ME,4112,MAINE,0.055,ME State Tax,
US,ME,4116,MAINE,0.055,ME State Tax,
US,ME,4122,MAINE,0.055,ME State Tax,
US,ME,4123,MAINE,0.055,ME State Tax,
US,ME,4124,MAINE,0.055,ME State Tax,
US,ME,4210,MAINE,0.055,ME State Tax,
US,ME,4211,MAINE,0.055,ME State Tax,
US,ME,4212,MAINE,0.055,ME State Tax,
US,ME,4216,MAINE,0.055,ME State Tax,
US,ME,4217,MAINE,0.055,ME State Tax,
US,ME,4219,MAINE,0.055,ME State Tax,
US,ME,4220,MAINE,0.055,ME State Tax,
US,ME,4221,MAINE,0.055,ME State Tax,
US,ME,4222,MAINE,0.055,ME State Tax,
US,ME,4223,MAINE,0.055,ME State Tax,
US,ME,4224,MAINE,0.055,ME State Tax,
US,ME,4225,MAINE,0.055,ME State Tax,
US,ME,4226,MAINE,0.055,ME State Tax,
US,ME,4227,MAINE,0.055,ME State Tax,
US,ME,4228,MAINE,0.055,ME State Tax,
US,ME,4230,MAINE,0.055,ME State Tax,
US,ME,4231,MAINE,0.055,ME State Tax,
US,ME,4234,MAINE,0.055,ME State Tax,
US,ME,4236,MAINE,0.055,ME State Tax,
US,ME,4237,MAINE,0.055,ME State Tax,
US,ME,4238,MAINE,0.055,ME State Tax,
US,ME,4239,MAINE,0.055,ME State Tax,
US,ME,4240,MAINE,0.055,ME State Tax,
US,ME,4241,MAINE,0.055,ME State Tax,
US,ME,4243,MAINE,0.055,ME State Tax,
US,ME,4250,MAINE,0.055,ME State Tax,
